YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-02,WEEKDAY,16,TRAIN,EW22,22398,8400
2024-02,WEEKDAY,14,TRAIN,BP5,1877,2260
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,BP5,1066,848
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,TE1,2109,2394
2024-02,WEEKDAY,18,TRAIN,TE1,20730,5879
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,TE22,1170,99
2024-02,WEEKDAY,23,TRAIN,TE22,1275,298
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,PE2,3105,873
2024-02,WEEKDAY,9,TRAIN,PE2,8002,2165
2024-02,WEEKDAY,15,TRAIN,BP12,2983,1799
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,BP12,1070,763
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NS10,10911,18682
2024-02,WEEKDAY,19,TRAIN,NS10,31508,90080
2024-02,WEEKDAY,16,TRAIN,SE3,2317,3828
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1506,1390
2024-02,WEEKDAY,13,TRAIN,CC14,8563,8137
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,CC14,3130,3095
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NS20,16331,19123
2024-02,WEEKDAY,11,TRAIN,NS20,36072,42473
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,BP4,802,885
2024-02,WEEKDAY,17,TRAIN,BP4,11996,3649
2024-02,WEEKDAY,10,TRAIN,DT29,7986,2359
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT29,3598,1278
2024-02,WEEKDAY,11,TRAIN,DT34,5130,3861
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,DT34,2288,1520
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,TE12,2205,1862
2024-02,WEEKDAY,11,TRAIN,TE12,5426,4649
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,CG2,5330,4023
2024-02,WEEKDAY,23,TRAIN,CG2,9664,10176
2024-02,WEEKDAY,18,TRAIN,CG1/DT35,75506,13840
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,10834,7781
2024-02,WEEKDAY,14,TRAIN,PW6,1408,1930
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,PW6,741,669
2024-02,WEEKDAY,15,TRAIN,EW1,21915,28719
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW1,12628,13349
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,BP10,0,5
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,SE4,2232,1316
2024-02,WEEKDAY,10,TRAIN,SE4,4775,2537
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,EW11,8832,9650
2024-02,WEEKDAY,13,TRAIN,EW11,16048,17801
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1358,796
2024-02,WEEKDAY,11,TRAIN,SW3,2338,1617
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,TE13,2477,1864
2024-02,WEEKDAY,12,TRAIN,TE13,5140,3552
2024-02,WEEKDAY,6,TRAIN,EW27,61912,40825
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW27,9962,5503
2024-02,WEEKDAY,22,TRAIN,DT34,2340,4143
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,DT34,769,2082
2024-02,WEEKDAY,14,TRAIN,SE1,6375,4234
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1755,1862
2024-02,WEEKDAY,7,TRAIN,TE6,33417,12823
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,TE6,2822,904
2024-02,WEEKDAY,23,TRAIN,CC12,762,2754
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,CC12,267,1143
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,73957,29384
2024-02,WEEKDAY,20,TRAIN,CE1/DT16,86531,41939
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,EW7,5858,9010
2024-02,WEEKDAY,19,TRAIN,EW7,14633,36505
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,DT10/TE11,3416,2048
2024-02,WEEKDAY,9,TRAIN,DT10/TE11,12672,5044
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,5996,11469
2024-02,WEEKDAY,8,TRAIN,NE4/DT19,23776,78452
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,DT24,1429,2459
2024-02,WEEKDAY,20,TRAIN,DT24,3425,6489
2024-02,WEEKDAY,14,TRAIN,TE18,11515,7784
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,TE18,6549,4451
2024-02,WEEKDAY,10,TRAIN,EW12/DT14,28857,65439
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,15421,33850
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,1129,6333
2024-02,WEEKDAY,8,TRAIN,CG1/DT35,3378,76408
2024-02,WEEKDAY,13,TRAIN,NE13,20773,19604
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,NE13,13096,10096
2024-02,WEEKDAY,23,TRAIN,EW19,2099,7868
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW19,1141,3550
2024-02,WEEKDAY,0,TRAIN,NS25/EW13,850,209
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS25/EW13,354,116
2024-02,WEEKDAY,5,TRAIN,PW3,817,43
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,PW3,143,10
2024-02,WEEKDAY,19,TRAIN,CC5,8365,6068
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,CC5,3354,1797
2024-02,WEEKDAY,5,TRAIN,EW3,4646,360
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW3,895,47
2024-02,WEEKDAY,10,TRAIN,DT21,6218,8154
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT21,3360,3830
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,PE3,1028,2853
2024-02,WEEKDAY,21,TRAIN,PE3,2710,6822
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NE5,3078,6074
2024-02,WEEKDAY,10,TRAIN,NE5,7163,19555
2024-02,WEEKDAY,19,TRAIN,NE14,28419,74248
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NE14,10566,15493
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,DT27,138,27
2024-02,WEEKDAY,5,TRAIN,DT27,630,292
2024-02,WEEKDAY,18,TRAIN,TE19,52354,5194
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,TE19,1632,1392
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,PE6,1597,2438
2024-02,WEEKDAY,21,TRAIN,PE6,4334,5878
2024-02,WEEKDAY,22,TRAIN,CC16,2426,5371
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,CC16,906,2200
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,PW5,2035,2509
2024-02,WEEKDAY,17,TRAIN,PW5,3648,4924
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW30,365,1109
2024-02,WEEKDAY,22,TRAIN,EW30,1122,744
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,DT17,725,2210
2024-02,WEEKDAY,8,TRAIN,DT17,4538,133400
2024-02,WEEKDAY,12,TRAIN,SW7,2908,2098
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,SW7,1393,962
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NS10,2579,12542
2024-02,WEEKDAY,23,TRAIN,NS10,4535,24941
2024-02,WEEKDAY,23,TRAIN,NS25/EW13,27005,3178
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NS25/EW13,12691,1771
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW23,11582,10254
2024-02,WEEKDAY,7,TRAIN,EW23,94887,91612
2024-02,WEEKDAY,18,TRAIN,SW4,2910,6322
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1388,1468
2024-02,WEEKDAY,0,TRAIN,EW3,152,2312
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,EW3,53,1067
2024-02,WEEKDAY,12,TRAIN,NE8,24429,33436
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NE8,16962,22843
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,CC2,2191,1183
2024-02,WEEKDAY,19,TRAIN,CC2,9501,5038
2024-02,WEEKDAY,9,TRAIN,CC5,3313,10334
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CC5,1145,1345
2024-02,WEEKDAY,23,TRAIN,EW9,6029,12136
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW9,3737,5943
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT20,2578,2982
2024-02,WEEKDAY,10,TRAIN,DT20,4996,6413
2024-02,WEEKDAY,21,TRAIN,NE15,8345,31932
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NE15,3966,11742
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,PW1,430,1511
2024-02,WEEKDAY,10,TRAIN,PW1,472,1638
2024-02,WEEKDAY,14,TRAIN,BP11,2303,2737
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,BP11,1475,1167
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,SW5,3747,3374
2024-02,WEEKDAY,15,TRAIN,SW5,7229,8580
2024-02,WEEKDAY,6,TRAIN,BP8,4347,2973
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,BP8,296,193
2024-02,WEEKDAY,17,TRAIN,EW23,85989,79715
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW23,23721,26674
2024-02,WEEKDAY,10,TRAIN,CC10/DT26,13782,12377
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,7360,5724
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NE5,3872,6288
2024-02,WEEKDAY,11,TRAIN,NE5,8873,13206
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,PW7,1197,592
2024-02,WEEKDAY,8,TRAIN,PW7,5731,2481
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW17,11756,13160
2024-02,WEEKDAY,18,TRAIN,EW17,47710,77041
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS17/CC15,12122,15123
2024-02,WEEKDAY,21,TRAIN,NS17/CC15,34451,38176
2024-02,WEEKDAY,22,TRAIN,EW19,5864,15058
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW19,2556,6270
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,25,500
2024-02,WEEKDAY,0,TRAIN,CC17/TE9,34,684
2024-02,WEEKDAY,21,TRAIN,CC10/DT26,8277,15076
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,3280,6689
2024-02,WEEKDAY,10,TRAIN,NS9/TE2,43639,37296
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS9/TE2,22650,18186
2024-02,WEEKDAY,16,TRAIN,CC6,8378,14061
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,CC6,6079,7491
2024-02,WEEKDAY,12,TRAIN,EW1,25823,17054
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW1,15736,10040
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,NS20,151,187
2024-02,WEEKDAY,5,TRAIN,NS20,931,2015
2024-02,WEEKDAY,12,TRAIN,TE4,3982,3620
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,TE4,2271,2051
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW32,2289,1363
2024-02,WEEKDAY,15,TRAIN,EW32,3255,1341
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,TE18,5587,4298
2024-02,WEEKDAY,19,TRAIN,TE18,14404,11187
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NS13,19006,28762
2024-02,WEEKDAY,19,TRAIN,NS13,46525,134798
2024-02,WEEKDAY,11,TRAIN,SW1,3072,2777
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,SW1,964,961
2024-02,WEEKDAY,10,TRAIN,DT30,9135,2510
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT30,4668,1473
2024-02,WEEKDAY,22,TRAIN,TE12,2414,843
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,TE12,980,418
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,EW6,4704,3278
2024-02,WEEKDAY,8,TRAIN,EW6,36673,18077
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,46803,13126
2024-02,WEEKDAY,20,TRAIN,NE1/CC29,84260,26658
2024-02,WEEKDAY,12,TRAIN,TE14/NS22,52170,99084
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,TE14/NS22,31508,52276
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,CC12,3676,2674
2024-02,WEEKDAY,17,TRAIN,CC12,14065,9273
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,19854,38297
2024-02,WEEKDAY,11,TRAIN,NE4/DT19,41609,83119
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS7,12430,9735
2024-02,WEEKDAY,10,TRAIN,NS7,24853,16155
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT23,1150,1598
2024-02,WEEKDAY,10,TRAIN,DT23,2419,5395
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CC25,1795,1764
2024-02,WEEKDAY,8,TRAIN,CC25,10668,23732
2024-02,WEEKDAY,22,TRAIN,NE5,22439,5928
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NE5,9080,3370
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,DT27,2300,1735
2024-02,WEEKDAY,7,TRAIN,DT27,17344,21845
2024-02,WEEKDAY,10,TRAIN,CC25,4893,4378
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,CC25,2619,1765
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,CC17/TE9,881,1994
2024-02,WEEKDAY,22,TRAIN,CC17/TE9,1983,5101
2024-02,WEEKDAY,23,TRAIN,NE1/CC29,24729,4949
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,14286,2493
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,DT31,1671,558
2024-02,WEEKDAY,6,TRAIN,DT31,10974,3432
2024-02,WEEKDAY,9,TRAIN,CC26,3231,12064
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1102,1020
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,PE2,654,3130
2024-02,WEEKDAY,21,TRAIN,PE2,1253,7771
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW17,370,42
2024-02,WEEKDAY,5,TRAIN,EW17,4560,352
2024-02,WEEKDAY,18,TRAIN,NS4/BP1,65317,117727
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,17814,22769
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW7,8263,9304
2024-02,WEEKDAY,17,TRAIN,EW7,20351,27283
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,EW7,8061,7799
2024-02,WEEKDAY,13,TRAIN,EW7,13281,14616
2024-02,WEEKDAY,15,TRAIN,TE22,2341,4939
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,TE22,2144,6115
2024-02,WEEKDAY,6,TRAIN,SW5,13320,2362
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1301,344
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,CC6,9574,2036
2024-02,WEEKDAY,21,TRAIN,CC6,16051,3211
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NS21/DT11,10732,10557
2024-02,WEEKDAY,23,TRAIN,NS21/DT11,21862,22324
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,SE4,2046,1582
2024-02,WEEKDAY,12,TRAIN,SE4,4099,3127
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CC17/TE9,2132,2902
2024-02,WEEKDAY,8,TRAIN,CC17/TE9,18269,19963
2024-02,WEEKDAY,11,TRAIN,CC23,10904,13546
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,CC23,1950,1560
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,EW18,6203,7320
2024-02,WEEKDAY,19,TRAIN,EW18,22738,31329
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT3,4210,2796
2024-02,WEEKDAY,13,TRAIN,DT3,6418,5599
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,DT8,26,17
2024-02,WEEKDAY,5,TRAIN,DT8,118,307
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,EW11,7148,8225
2024-02,WEEKDAY,20,TRAIN,EW11,15193,19294
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NE12/CC13,25637,19871
2024-02,WEEKDAY,10,TRAIN,NE12/CC13,49570,35945
2024-02,WEEKDAY,13,TRAIN,EW17,26261,24335
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,EW17,12197,12565
2024-02,WEEKDAY,8,TRAIN,CC5,4169,15198
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CC5,771,1154
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NE10,84,242
2024-02,WEEKDAY,0,TRAIN,NE10,137,667
2024-02,WEEKDAY,16,TRAIN,TE14/NS22,82439,66962
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,TE14/NS22,53935,45947
2024-02,WEEKDAY,19,TRAIN,BP13,958,2490
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,BP13,324,297
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CC23,2054,1569
2024-02,WEEKDAY,18,TRAIN,CC23,93135,9615
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,DT29,291,7
2024-02,WEEKDAY,5,TRAIN,DT29,1972,23
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT25,360,1281
2024-02,WEEKDAY,23,TRAIN,DT25,732,2902
2024-02,WEEKDAY,19,TRAIN,EW5,33145,72770
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,EW5,13762,18338
2024-02,WEEKDAY,16,TRAIN,PE7,4741,5331
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,PE7,2515,2041
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS5,349,2802
2024-02,WEEKDAY,0,TRAIN,NS5,501,5448
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,EW19,3895,7764
2024-02,WEEKDAY,21,TRAIN,EW19,8641,19530
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,TE14/NS22,44439,11076
2024-02,WEEKDAY,21,TRAIN,TE14/NS22,111231,20985
2024-02,WEEKDAY,14,TRAIN,EW19,11567,14476
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,EW19,6937,7353
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,CC7,2939,3714
2024-02,WEEKDAY,19,TRAIN,CC7,9289,13895
2024-02,WEEKDAY,8,TRAIN,EW23,90673,88140
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,EW23,16384,13154
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW32,52,1851
2024-02,WEEKDAY,23,TRAIN,EW32,130,1305
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,TE7,561,353
2024-02,WEEKDAY,6,TRAIN,TE7,6170,3527
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,TE12,1789,1218
2024-02,WEEKDAY,14,TRAIN,TE12,4186,5398
2024-02,WEEKDAY,15,TRAIN,DT18,12649,7202
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,DT18,2858,2296
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NS7,12283,14055
2024-02,WEEKDAY,22,TRAIN,NS7,13613,31603
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,DT28,5441,1900
2024-02,WEEKDAY,10,TRAIN,DT28,9384,5131
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NS14,13801,11797
2024-02,WEEKDAY,15,TRAIN,NS14,25628,26151
2024-02,WEEKDAY,10,TRAIN,SW1,2313,2498
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,SW1,947,549
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CC6,7024,6267
2024-02,WEEKDAY,18,TRAIN,CC6,16505,34713
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,DT28,5390,2220
2024-02,WEEKDAY,11,TRAIN,DT28,8694,4445
2024-02,WEEKDAY,21,TRAIN,NS12,7898,20272
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS12,4067,8680
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW3,8120,10672
2024-02,WEEKDAY,18,TRAIN,EW3,30279,50153
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,DT2,176,75
2024-02,WEEKDAY,6,TRAIN,DT2,2789,2035
2024-02,WEEKDAY,11,TRAIN,EW4,15311,6682
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,EW4,9345,4301
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NE7/DT12,15137,6558
2024-02,WEEKDAY,22,TRAIN,NE7/DT12,19078,11311
2024-02,WEEKDAY,20,TRAIN,CC27,8734,1370
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CC27,838,441
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,EW28,12766,10085
2024-02,WEEKDAY,16,TRAIN,EW28,29029,21888
2024-02,WEEKDAY,21,TRAIN,DT6,4438,5717
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,DT6,1046,2558
2024-02,WEEKDAY,12,TRAIN,SE2,5438,3858
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,SE2,3373,2348
2024-02,WEEKDAY,8,TRAIN,BP12,8405,2234
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,BP12,1258,472
2024-02,WEEKDAY,6,TRAIN,DT18,469,9405
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,DT18,178,838
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,DT2,1586,1045
2024-02,WEEKDAY,18,TRAIN,DT2,7338,5544
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NE7/DT12,21698,23242
2024-02,WEEKDAY,16,TRAIN,NE7/DT12,29660,27713
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NE1/CC29,57,186
2024-02,WEEKDAY,0,TRAIN,NE1/CC29,171,484
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS2,12317,8472
2024-02,WEEKDAY,10,TRAIN,NS2,23020,15388
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT7,355,597
2024-02,WEEKDAY,23,TRAIN,DT7,550,1505
2024-02,WEEKDAY,11,TRAIN,NE10,15244,9771
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NE10,8605,5732
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,NS14,2889,458
2024-02,WEEKDAY,5,TRAIN,NS14,15169,2287
2024-02,WEEKDAY,20,TRAIN,BP6/DT1,26715,56301
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,BP6/DT1,10774,21571
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,SW4,167,681
2024-02,WEEKDAY,23,TRAIN,SW4,286,1429
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT24,411,1888
2024-02,WEEKDAY,23,TRAIN,DT24,764,4019
2024-02,WEEKDAY,6,TRAIN,TE12,746,4012
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,TE12,94,803
2024-02,WEEKDAY,12,TRAIN,NS20,47828,47716
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NS20,15847,17166
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NS8,7303,7406
2024-02,WEEKDAY,19,TRAIN,NS8,17965,37971
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,DT33,6786,5689
2024-02,WEEKDAY,14,TRAIN,DT33,14322,12850
2024-02,WEEKDAY,14,TRAIN,NS16,37151,38410
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NS16,18807,19240
2024-02,WEEKDAY,19,TRAIN,NS21/DT11,84222,86830
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NS21/DT11,28451,29492
2024-02,WEEKDAY,21,TRAIN,NE4/DT19,81314,31462
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NE4/DT19,35878,17135
2024-02,WEEKDAY,11,TRAIN,NS8,17642,9932
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NS8,9325,5874
2024-02,WEEKDAY,6,TRAIN,DT21,1446,2427
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,DT21,324,648
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW28,15035,12426
2024-02,WEEKDAY,17,TRAIN,EW28,53528,41228
2024-02,WEEKDAY,13,TRAIN,CC11,13932,13600
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,CC11,6160,4750
2024-02,WEEKDAY,14,TRAIN,DT27,7162,6127
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,DT27,3589,2987
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,PE3,1923,3230
2024-02,WEEKDAY,19,TRAIN,PE3,5156,14329
2024-02,WEEKDAY,12,TRAIN,NE13,21643,16781
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NE13,13795,10072
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW11,2965,1665
2024-02,WEEKDAY,6,TRAIN,EW11,13532,6837
2024-02,WEEKDAY,16,TRAIN,NS12,12627,17346
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS12,7062,6992
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW25,5331,7075
2024-02,WEEKDAY,18,TRAIN,EW25,12101,32017
2024-02,WEEKDAY,15,TRAIN,DT2,3645,1922
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,DT2,754,647
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,SW2,27,180
2024-02,WEEKDAY,0,TRAIN,SW2,28,333
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,DT22,5443,5790
2024-02,WEEKDAY,14,TRAIN,DT22,7458,7490
2024-02,WEEKDAY,6,TRAIN,NS2,45928,16734
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NS2,6497,2725
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS20,82,178
2024-02,WEEKDAY,0,TRAIN,NS20,191,440
2024-02,WEEKDAY,8,TRAIN,PE2,14967,2379
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,PE2,2626,764
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NE14,15361,15793
2024-02,WEEKDAY,17,TRAIN,NE14,35882,53796
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,EW25,5067,3080
2024-02,WEEKDAY,10,TRAIN,EW25,8507,3616
2024-02,WEEKDAY,18,TRAIN,CC19/DT9,15730,13629
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,5673,3966
2024-02,WEEKDAY,5,TRAIN,TE22,8,0
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,TE22,7,0
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NE15,2918,10643
2024-02,WEEKDAY,22,TRAIN,NE15,5632,25235
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,TE12,2,19
2024-02,WEEKDAY,0,TRAIN,TE12,9,39
2024-02,WEEKDAY,12,TRAIN,SW4,2582,1734
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,SW4,1434,1054
